43,cmn,你肯定吗？,Are you sure?
44,cmn,那就表示有問題...,Then there is a problem...
45,cmn,哦！有一隻蝴蝶！,"Oh, there's a butterfly!"
46,cmn,趕快!,Hurry up.
47,cmn,如果我可以像那樣的話...,If I could be like that...
48,cmn,你是在跟我開玩笑吧？！,Are you freaking kidding me?!
49,cmn,我長大後想當國王。,"When I grow up, I want to be a king."
50,cmn,我好胖哦。,I'm so fat.
51,cmn,那又怎樣?,So what?
52,cmn,我要把他射下來。,I will shoot him.
53,cmn,那是因為妳是女生。,That's because you're a girl.
54,cmn,我会不高兴，但我不会自杀。,"I'd be unhappy, but I wouldn't kill myself."
55,cmn,以前讀高中的時候﹐我每天早上六點起床。,"Back in high school, I got up at 6 a.m. every morning."
56,cmn,你問這個幹什麼?,Why do you ask?
57,cmn,你待了多久?,How long did you stay?
58,cmn,我不知道它是从哪里来的。,I didn't know where it came from.
59,cmn,這個不重要。,This is not important.
60,cmn,哪裡有問題?,Where is the problem?
61,cmn,不要再把我当成“正常” 人!,"Stop seeing me as a ""normal"" person!"
62,cmn,所有被发明的都是真的。,"All that which is invented, is true."
63,cmn,感到惊讶、感到惊奇就是明白的开始。,"To be surprised, to wonder, is to begin to understand."
64,cmn,宇宙毫无疑问是无限的。,There's no doubt that the universe is infinite.
65,cmn,要变得完美，她就是少了一个缺点。,To be perfect she lacked just one defect.
66,cmn,然而，相反的理论往往也是真的。,"And yet, the contrary is always true as well."
67,cmn,我们看东西不是看其实质，而是以我们的主观意识看它们的。,"We don't see things as they are, but as we are."
68,cmn,世界就是一个疯子的囚笼。,The world is a den of crazies.
69,cmn,我叫Jack。,My name is Jack.
70,cmn,从来就没有徒劳的爱情。,Love is never wasted.
71,cmn,生活就是當你忙著進行你的計劃時總有其他的事情發生。,Life is what happens to you while you're busy making other plans.
72,cmn,没有欲望就等于拥有。,Not wanting is the same as having.
73,cmn,聖誕節快樂！,Merry Christmas!
74,cmn,罗马不是一天建成的。,Rome wasn't built in a day.
75,cmn,你是从哪个国家来的？,Which country are you from?
7166,cmn,我已经看过这部电影了。,I have seen the film before.
119952,cmn,这间房间朝向很好。,This room's orientation is great.
136201,cmn,你知不知道他们是谁?,Do you know who they are?
136206,cmn,你骗人！,You must be kidding!
136235,cmn,他也会说法语。,He can also speak French.
136236,cmn,我会说法语。,I can speak French.
136238,cmn,我收到了请帖。,I received an invitation.
136401,cmn,你住在哪里？,Where do you live?
136402,cmn,你记不记得我们认识的那一天？,Do you remember the day when we first met?
136598,cmn,他住在这里吗？,Does he live here?
136604,cmn,火车站离这里不远。,The station is not far from here.
136613,cmn,火车站在哪里?,Where is the railroad station?
136646,cmn,正在下雹。,It's hailing.
139673,cmn,我爱你。,I love you.
180700,cmn,我喜欢旅行。,I love trips.
180705,cmn,我很期待去旅游.,I am looking forward to the trip.
180706,cmn,我在旅行社工作.,I work in a travel agency.
180712,cmn,我跟父母住在一起.,I live with my parents.
181028,cmn,他没有孩子.,He has no children.
330581,cmn,这是我的妈妈.,This is my mother.
330582,cmn,以后再讲。,Talk to you later.
330583,cmn,我真的不知道。,Damned if I know.
330584,cmn,人人都愿意相信美梦可以成真。,Everyone would like to believe that dreams can come true.
330585,cmn,十分感谢。,Thank you very much.
330586,cmn,我跟父母联络了一下。,I contacted my parents.
330587,cmn,我跟父母讲了留学的事情。,I talked with my parents about my studying abroad.
330588,cmn,我把旅费耗光了。,I have run out of my traveling expenses.
330589,cmn,我在旅行中用了地图。,I made use of the maps during my journey.
330590,cmn,我不够钱去旅行。,I am short of money for my trip.
330591,cmn,他喜欢旅行. 我也是.,He likes traveling and so do I.
332135,cmn,今天是几月几号？,What is the date today?
332420,cmn,我收到了一张请帖。,I received an invitation.
332421,cmn,她半年后就要出国了。,She's leaving the country in six months.
332422,cmn,很少人这么认为。,Few people think so.
332423,cmn,这周我一直在工作。,I worked all this week.
332425,cmn,明天下午之前我会把它完成。,I will finish it by tomorrow afternoon.
332427,cmn,那个发现纯属偶然。,That discovery was quite accidental.
332428,cmn,在英国的时候，我经常看参考书。,While in England I often consulted the guidebook.
332429,cmn,我弟弟会经常彻夜不睡。,My brother will often sit up all night.
332430,cmn,你不得不制造一些借口。,You'll have to manufacture some kind of excuse.
332431,cmn,她可能出什么事了。,Something might have happened to her.
332432,cmn,你参加社团活动吗？,Do you take part in any community activities?
332433,cmn,我找到那把我一直在找的钥匙了。,I found the key for which I had been looking.
332434,cmn,我丢了我的伞。,I lost my umbrella.
332435,cmn,她是他的一切。,She is everything to him.
332436,cmn,接电话。,Answer the phone.
332437,cmn,我在报纸上看到了它。,I saw it in the newspaper.
332439,cmn,雨不停，我们不会出去。,We won't go out if it doesn't stop raining.
332441,cmn,他们是热爱和平的人。,They are peace-loving people.
332442,cmn,我觉得你说的是真的。,I think what you say is true.
332443,cmn,可以原谅我吗？,Can you forgive me?
332445,cmn,他发誓要戒烟。,He vowed to give up smoking.
332447,cmn,在明天前完成报告几乎是不可能的。,Finishing the report by tomorrow is next to impossible.
332448,cmn,他昨天看了一部最有趣的小说。,"Yesterday, he read the most interesting novel."
332449,cmn,如果可能的话，我想环游世界。,"If possible, I'd like to travel around the world."
332450,cmn,我是网球俱乐部的会员。,I belong to a tennis club.
332451,cmn,医生，请给这孩子急救。,"Doctor, please give this child first aid."
332452,cmn,据说山上的天气变化很快。,It is said that the weather on the mountain changes easily.
332453,cmn,他后悔在校时没用功读书。,He regrets not having worked harder at school.
332454,cmn,我可以用支票付吗？,May I pay by check?
332456,cmn,如果他年轻一点，他将很适合这个职位。,"If he were a little younger, he would be eligible for the post."
332459,cmn,他给我的工作作出了明确指示。,He gave me precise instructions to do the job.
332460,cmn,他向权力屈服。,He succumbed to authority.
332461,cmn,是在昨天Jake打破了这扇窗。,It was yesterday that Jake broke this window.
332462,cmn,今天糟糕透了，所以我准备去喝一杯就直接上床。,"I had an awful experience today, so I'm going to have a beer and go straight to bed."
332466,cmn,我觉得这个网站的概念非常好。,I really like the concept of this website.
332467,cmn,啊，我认识这个男人！,"Oh, I know this man!"
332468,cmn,待在那儿别动。,Remain there and don't move.
332470,cmn,沿着这条路直走，到第三个红绿灯的地方右转。,Go straight down this street and turn right at the third light.
332471,cmn,他正坐在会议室里。,He's sitting in the meeting room.
332472,cmn,等她回来的时候问问她。,Ask her when she comes back.
332473,cmn,他说得很大声。,He spoke very loudly.
332477,cmn,我们必须设法打破这个僵局。,We must try to break the deadlock.
332478,cmn,十年后，我们的城市将改变许多。,In ten years our town will change a lot.
332479,cmn,你咖啡喝得太多了。,You drink too much coffee.
332480,cmn,我有好几打呢。,I have several dozens of them.
332481,cmn,我无法想象另一个星球上的生物。,I can't imagine life on another planet.
332485,cmn,温度计往往低于零度。,Thermometers often go below zero.
332486,cmn,要完成实验，三个月太短了。,Three months is too short a time to finish the experiment.
332487,cmn,“这些车是你的吗？”“是的，是我的。”,"Are these your cars? ""Yes, they are."""
332488,cmn,我叔叔住在学校附近。,My uncle lives near the school.
332489,cmn,去踢足球吧。,Let's play soccer.
332490,cmn,合同已经到手了，那就出去庆祝一下吧。,"The contract is in the bag, so let's go out and celebrate."
332491,cmn,我难以用言语表达我的感情。,I find it hard to express my feelings in words.
332496,cmn,猫抓住了老鼠。,The cat caught the rats.
332498,cmn,直到那时，他才意识到他已经上当受骗。,Only then did he realize he had been deceived.
332499,cmn,他的医生建议他戒烟。,His doctor advised him to quit smoking.
332500,cmn,我爸爸很忙。,My father is busy.
332501,cmn,他用了一些手段来和Nancy私下交谈。,He contrived a means of speaking to Nancy privately.
332502,cmn,把这些座位留给老人。,Keep these seats for the elderly.
332503,cmn,我无法取代她做英语老师。,I can't take the place of her as an English teacher.
332505,cmn,他们粗心大意，还没意识到危险。,They were carelessly unaware of the danger.
332506,cmn,她挥着她的手，直到火车消失在视线之外。,She waved her hand until the train was out of sight.
332507,cmn,当她发现他们还没有学校，她就办了一个。,"When she saw that they had no schools, she started one."
332508,cmn,谢谢你的答复。,Thanks for your reply.
332509,cmn,Jack买不起新自行车。,Jack can't afford to buy a new bicycle.
332513,cmn,他寻找一切可能的逃生途径。,He looked for every possible means of escape.
332518,cmn,对严格限制经济的批评蜂拥而来。,Critics are coming down hard on tightened economic restrictions.
332520,cmn,这药创造了奇迹。,The medicine worked marvels.
332525,cmn,我发现了我爸爸收藏了30年的报纸。,I discovered my father collected 30 years of newpapers.
332526,cmn,如何克服日元升高是个大问题。,How to overcome the high value of the yen is a big problem.
332528,cmn,你想走的时候就走吧。,Go when you want.
332529,cmn,他们在画展上授予了她一等奖。,They awarded her first prize at the flower show.
332532,cmn,你可以骑上我的摩托车去遛一圈。,You can have a ride on my motorcycle.
332533,cmn,他给我们讲了一个有趣的故事，我们都笑了起来。,He told us such a funny story that we all laughed.
332535,cmn,如何料理黑鲷：做刺身是最好吃的。,"How to prepare black porgy: Sashimi, Whatever anybody says sashimi is the tastiest."
332536,cmn,让我们来澄清一下这个问题。,Let's clear up this problem.
332537,cmn,别忘了在你的信上贴张邮票。,Don't forget to put a stamp on your letter.
332538,cmn,我的生意终于走上了正轨。,My business has at last gotten on the right track.
332539,cmn,如果你需要笔的话，我借你一支。,"If you need a pen, I'll lend you one."
332540,cmn,我要回房间了，在那儿我可以学习。,"I am going to my room, where I can study."
332541,cmn,照这样的情况，很抱歉，我不能接受你的盛情邀请。,"As such is the case, I am sorry I can't accept your kind invitation."
332542,cmn,在一天之内完成它几乎是不可能的。,It's next to impossible to finish it in a day.
332543,cmn,接下来该采取什么行动就交给你了。,I leave it in your hands what course of action to take.
332544,cmn,老师给我们布置了家庭作业。,The teacher gave us homework.
332545,cmn,我们看着这孩子玩耍。,We were watching the child at play.
332546,cmn,你开始学习英语了吗？,Have you begun studying English?
332547,cmn,它们是瓜。,They are melons.
332548,cmn,你走了，我们都会想你的。,We shall all miss you when you go away.
332549,cmn,电视的优点在于它给体育爱好者提供了更大的方便。,Television has the advantage of providing sports fans with greater convenience.
332550,cmn,我没有拜访他，因为我感冒了。,I didn't call on him because I had a cold.
332551,cmn,乘公交车费时。,The bus will take time.
332552,cmn,由于火车延误，我迟到了。,I was late as a result of the train delay.
332553,cmn,他还没来。他肯定错过公交车了。,He hasn't come yet. He must have missed the bus.
332554,cmn,这种款式的帽子现在很流行。,This style of hat is now in fashion.
332555,cmn,其他的一切都好。,Everything else is fine.
332556,cmn,你可以想象在月球上行走吗？,Can you imagine walking around on the moon?
332557,cmn,你会溜冰吗？,Can you skate?
332558,cmn,他有可能赢得比赛。,He is likely to win the game.
332559,cmn,这件事至关重要。,This is a matter of capital importance.
332560,cmn,不要拉我的腿！,Don't pull my leg!
332561,cmn,我无法相信自己的眼睛。,I can't believe my eyes.
332563,cmn,你考虑周到，没有打扰我们。,You were considerate not to disturb us.
332564,cmn,这件事他铭记于心。,The incident was etched in his memory.
332565,cmn,这本书对你来说读起来太难了。,This book is too difficult for you to read.
332566,cmn,我什么都不想喝。,I don't want anything to drink.
332567,cmn,一块岩石从上面落下。,A rock fell from above.
332568,cmn,我头痛。,I have a headache.
332569,cmn,布什继里根之后当上了总统。,Bush followed Reagan as president.
332570,cmn,他的努力没有成果。,Nothing has resulted from his efforts.
332571,cmn,今天刮冷风。,The wind is cold today.
332572,cmn,你在撒谎。,You are lying.
332573,cmn,自助者天助。,God helps those who help themselves.
332575,cmn,和你的车比起来，我的车很小。,"Compared with yours, my car is small."
332576,cmn,他很年轻，更重要的是，他很帅。,"He is young and, what is more, handsome."
332577,cmn,和她争辩是没用的。,It is no use arguing with her.
332578,cmn,太可惜了！,What a pity!
332579,cmn,听到她成功的消息，他很高兴。,He was happy at the news of her success.
332580,cmn,男孩们窃窃私语，我知道他们准备做些什么。,The boys were whispering; I knew they were up to something.
332581,cmn,我要预订一间6月3日的单人房。,I'd like to reserve a single room on June 3.
332582,cmn,请帮我找一下我的钱包。,Please find me my wallet.
332583,cmn,她给我讲了一个有趣的故事。,She told me an interesting story.
332584,cmn,他登上了前往洛杉矶的飞机。,He boarded a plane bound for Los Angeles.
332585,cmn,什么时候开始？,What time does it start?
332586,cmn,他儿子小时候就死于癌症了。,His son died from cancer at a young age.
332587,cmn,这本书有精美的插图。,This book is beautifully illustrated.
332588,cmn,她和她妹妹一样亲切。,She is no less kind than her sister is.
332589,cmn,随着时间的推移，比赛增加了规则以使之更安全。,"As time went on, rules were added to the game to make it safer."
332590,cmn,他看上去是一个十足的绅士。,He looks every inch a gentleman.
332591,cmn,金子比水重得多。,Gold is far heavier than water.
332592,cmn,我们的任务到目前为止很轻松，但从现在开始将会变得很难。,"Our task has been easy so far, but it will be difficult from now on."
332593,cmn,你自己拿蛋糕吃吧。,Please help yourself to the cake.
332594,cmn,他给我讲述了他的一生。,He told me the story of his life.
332595,cmn,事故耽误了我们半小时。,An accident delayed us for half an hour.
332596,cmn,这种秘密总有一天会被揭露的。,Such secrets are always eventually revealed.
332597,cmn,我没什么可依靠的了。,I have nothing to fall back on.
332598,cmn,我做完我的功课后，就读这本书。,I read the book after I had finished my homework.
332599,cmn,能不能麻烦你告诉我去邻村怎么走？,"Sorry, but can you show me the way to the next village?"
332600,cmn,她住在罗素广场56号。,She lived at 56 Russell Square.
332601,cmn,我们有很多听众。,We had a large audience.
332602,cmn,请写信告诉我你们学校的情况。,Please write to me about conditions at your school.
332603,cmn,看见新鲜龙虾，我有了食欲。,The sight of fresh lobster gave me an appetite.
332604,cmn,最后三周，Jim一直试图带我出去吃饭。,Jim has been trying to take me out to dinner for the last three weeks.
332605,cmn,这狗跑得多快啊！,This dog runs very fast!
332606,cmn,你上班迟到了。,You were late for work.
332607,cmn,护士会告诉你怎么做。,The nurse will tell you how to do it.
332608,cmn,不要相信一个你一点都不了解他过去的人。,Don't trust a man whose past you know nothing about.
332609,cmn,下周我去温哥华看我妹妹。,I'm going off to Vancouver next week to see my sister.
332610,cmn,罗杰斯先生和史密斯小姐昨天宣布订婚。,The engagement of Mr Rogers and Miss Smith was announced yesterday.
332611,cmn,你多久后需要它？,How soon do you need it?
332612,cmn,诚信是一种重要的美德。,Honesty is a capital virtue.
332613,cmn,鲍勃第一个到达终点线。,Bob reached the finish line first.
332614,cmn,这是我见过最美的景色了。,This is the most beautiful sight that I have ever seen.
332615,cmn,科学和数学我都喜欢。,I like both science and math.
332616,cmn,我们的计划从一开始就出错了。,Our plan went wrong from the beginning.
332617,cmn,她不喜欢我说话的方式。,She doesn't like the way I speak.
332618,cmn,他请求她给予优待。,He asked her to give him preferential treatment.
332619,cmn,能不能请你把盐递给我？,"Could you pass me the salt, please?"
332622,cmn,在这种天气下，我最好是待在家里而不要出去。,In this kind of weather it's best if I stay at home and don't go outside.
332629,cmn,你不这么认为吗？,Don't you think so?
332630,cmn,Tom否认偷了钱。,Tom denied having stolen the money.
332631,cmn,我想减肥。,I want to lose weight.
332632,cmn,我听到这个消息很吃惊。,I was surprised at the news.
332633,cmn,她一直和她的兄弟争吵。,She was always quarreling with her brothers.
332634,cmn,只有为数不多的几个电视节目值得关注。,Only a few TV programs are worth watching.
332635,cmn,我不明白为什么你这么批评他。,I can't understand why you are so critical of him.
332636,cmn,你想再来杯酒吗？,Would you like another glass of wine?
332637,cmn,他努力工作。,He works hard.
332638,cmn,自由是有代价的。,Freedom has a cost.
332639,cmn,几分钟后，电话响了。,A few minutes later the telephone rang.
332640,cmn,月球是地球唯一的卫星。,The moon is the earth's only satellite.
332641,cmn,他和他的姐妹们目前都住在东京。,His sisters as well as he are now living in Tokio.
332642,cmn,孩子们洗了他们的脚。,The children washed their feet.
332643,cmn,我的计划是参观苏格兰的古堡。,My plan is visiting old castles in Scotland.
332645,cmn,他是哈佛大学的生物学教授。,He's a professor of biology at Harvard.
332647,cmn,我期待听到你在这件事上的想法 。,I look forward to hearing your thoughts on this matter.
332649,cmn,他长大了会成为一名医生。,He is going to be a doctor when he grows up.
332651,cmn,银行对风险客户收取较高的贷款利息。,Banks charge higher interest on loans to risky customers.
332652,cmn,你为什么说要去公园散步？,Why are you saying you want to walk in the park?
332653,cmn,观众人数庞大。,The audience was very large.
332654,cmn,写下你名字的大写字母。,Write your name in capital letters.
332655,cmn,我不太明白他说什么。,I don't quite understand what he says.
332656,cmn,我对外籍员工没有偏见。,I don't have a prejudice against foreign workers.
332657,cmn,我明早八点来接你。,I'll call for you at eight tomorrow morning.
332658,cmn,我相信他会信守诺言。,I believed that he would keep his promise.
332660,cmn,我们看见池里有很多活鱼。,We saw a lot of live fish in the pond.
332663,cmn,他有很多历史书籍。,He has a lot of books on history.
332666,cmn,所有迹象表明她好起来了。,All the signs are that she is getting better.
332667,cmn,即使他们有很好的酒单，我也不想在这里用餐。,"Even if they have a good wine menu, I will not want to dine here."
332668,cmn,建筑物在地震中摇晃。,The buildings shook in the earthquake.
332670,cmn,由医生来决定某人何时该死是对的吗？,Is it right for a doctor to decide when someone should die?
332673,cmn,谁来为风险投资提供资金？,Who will provide capital for the venture?
332675,cmn,他很快便与小区里新来的男孩交上了朋友。,He quickly made friends with the new boy on the block.
332676,cmn,他的政权必定会崩溃。,His regime is bound to collapse.
332677,cmn,小偷迅速地窜入了人群。,The thief whipped out into the crowd.
332678,cmn,我上周不忙。,I wasn't busy last week.
332679,cmn,游泳使腿部强健。,Swimming makes your legs stronger.
332680,cmn,现在的人教育程度比以前高得多。,People are more educated now than they used to be.
332681,cmn,我不能让自己做这样的事。,I can't bring myself to do such a thing.
332683,cmn,接受对方的准则就是给予他权力。,Accepting the other's norms is submitting to the other's power.
332684,cmn,我将确保你们在第一年后有一个增长。,I'll see to it that you have a raise after the first year.
332685,cmn,他对日本的历史非常感兴趣。我们很惊讶他在这方面的丰富知识。,He is very much interested in Japanese history. We are surprised at his vast knowledge of the subject.
332686,cmn,把你的自行车放好。,Put away your bicycle.
332687,cmn,昨天是Alice去了演唱会。,It was Alice who went to the concert yesterday.
332688,cmn,我们去了林中散步。,We went for a walk in the forest.
332689,cmn,汽笛声响起，船开始慢慢地驶离港口。,"A whistle blew, and the boat slowly began to pull out of port."
332690,cmn,孩子们应该每天喝牛奶。,Children should drink milk every day.
332691,cmn,这张照片让我想起童年的快乐时光。,This photograph reminds me of enjoyable times when I was a child.
332692,cmn,简而言之，我不同意。,"To put it briefly, I do not agree."
332693,cmn,但是他不常微笑。,But he did not often smile.
332694,cmn,要去博物馆，你就得乘那辆车。,You have to get on that bus to go to the museum.
332695,cmn,除非雨停了，我们才会出去。,We won't go out unless it stops raining.
332696,cmn,我爸爸对我的爱和照顾不比我妈妈少。,My father was no less affectionate and tender to me than my mother was.
332698,cmn,他试图游过河，但是失败了。,He failed in his attempt to swim the river.
332699,cmn,告诉我你对湘南做了什么。,Tell me what you did to Shounan.
332700,cmn,我已经受够了这个计划。,I've had enough of this program.
332701,cmn,他不再是以前那个他。,He isn't himself anymore.
332702,cmn,我发现他在花园里干活。,I found him working in the garden.
332703,cmn,毕加索是个有名的艺术家。,Picasso is a famous artist.
332705,cmn,这是一个例外。,This is an exception to the rule.
332706,cmn,他说他饿了。,He said that he was hungry.
332708,cmn,生活很困难，但我更坚强。,"Life is hard, but I am harder."
332709,cmn,这个班有多少男生？,How many boys are there in this class?
332710,cmn,这一消息证实了我的怀疑。,The news confirmed my suspicions.
332711,cmn,看那座被雪覆盖的山。,Look at that mountain which is covered with snow.
332712,cmn,她没有任何亲戚朋友照顾她。,She doesn't have any friends or relatives to take care of her.
332715,cmn,你的妈妈会开车吗？,Can your mother drive a car?
332716,cmn,现在的孩子认为解决任何生活问题都像重新开始一个电脑游戏那么简单。,Kids these days think that any issue in life can be resolved as easily as restarting a computer game.
332717,cmn,我们也去了庙里。,We also went to the temple.
332718,cmn,我想要去伦敦。,I'd like to go to London.
332719,cmn,你其实没必要带伞。,You needn't have taken an umbrella with you.
332721,cmn,这箱子是空的，里面什么也没有。,This box is empty. It has nothing in it.
332722,cmn,他大半生都住在国外。,He lived abroad for much of his life.
332723,cmn,情况一天比一天差。,The situation is getting worse and worse day by day.
332724,cmn,这架飞机一次可以携带40名乘客。,This airplane is capable of carrying 40 passengers at a time.
332725,cmn,你们对外语感兴趣吗？,Are you interested in foreign languages?
332726,cmn,没有人跑在他前面。,No one ran ahead of him.
332727,cmn,如果我现在有100万日元，我会买辆车。,"If I had one million yen now, I would buy a car."
332728,cmn,你相信上帝吗？,Do you believe in God?
332729,cmn,在某种程度上你是对的，但我还是有疑问。,"In a way you are right, but I still have doubts."
332730,cmn,我们终于登上了富士山山顶。,We gained the top of Mt. Fuji at last.
332731,cmn,他们午饭吃了三明治。,They ate sandwiches for lunch.
332732,cmn,我也想要和你身上那件同样的外套。,I want the same jacket as you are wearing.
332733,cmn,你觉得她最想要什么纪念品？,What souvenir do you think she would like most?
332734,cmn,做你想做的。,Do whatever you want.
332735,cmn,这些食物看起来很好吃。,The food looks very delicious.
332737,cmn,我不知道她什么时候从法国回来。,I don't know when he returned from France.
332738,cmn,我有一个大家庭。,I have a large family.
332739,cmn,明早九点给我打电话。,Call me at nine tomorrow morning.
332741,cmn,这不是我的包。,This isn't my bag.
332743,cmn,你怎么拼“pretty”？,"How do you spell ""pretty""?"
332744,cmn,开车真的非常简单。,Driving a car is really very simple.
332745,cmn,对我说“你好，你怎么样？”什么用都没有，如果你没有其它可说的。,"There's no point telling me ""Hi, how are you?"" if you have nothing else to say."
332746,cmn,会议室正在使用中。,The meeting room is occupied at the moment.
332748,cmn,他尝了芝士蛋糕。,He tasted the cheesecake.
332749,cmn,她无法直视我的脸。,She couldn't look me straight in the face.
332750,cmn,睡眠是最大的小偷，它偷了我们一半的生命。,"Sleep is the greatest thief, for it steals half one's life."
332751,cmn,我对摄影感兴趣。,I am interested in taking pictures.
332752,cmn,我买了一盏古老的灯。,I bought an ancient lamp.
332753,cmn,你可以坐船去那。,You can go there in a boat.
332754,cmn,说和做是两码事。,Saying is quite different from doing.
332755,cmn,他说得好像知道这个秘密一样。,He talks as if he knew the secret.
332756,cmn,他拿到了现代文学的文凭。,He majors in modern literature.
332757,cmn,他不蠢。,He is not stupid.
332758,cmn,爱，就是一个人把另一个人的心揉碎的过程。,Love is the process of breaking and mending the heart of another.
332759,cmn,他们生活得很幸福。,They lived a happy life.
332760,cmn,她有很多事要做。,She has a lot of things to do.
332763,cmn,全体销售人员通宵达旦地工作了一周。,The entire sales staff has worked around the clock for a week.
332764,cmn,这个诗人兼学者死了。,The poet and scholar is dead.
332765,cmn,他简单地阐述了他的理由。,He gave his reasons in brief.
332766,cmn,你还需要茶吗？,Do you still need tea?
332768,cmn,我们去滑雪怎么样？,What do you say we go skiing?
332769,cmn,我们采取了强有力的预防措施。,We took strong measures to prevent it.
332770,cmn,他在森林中迷了路。,He lost his way in the woods.
332771,cmn,不要把我们的计划告诉任何人。,Don't tell anyone our plan.
332772,cmn,Tom躲在桌子底下。,Tom hid under the table.
332773,cmn,他告诉了我们许多经验教训。,He told us many lessons.
332774,cmn,这房子里似乎在办派对。,There appears to be a party in that house.
332775,cmn,我会教你怎么开车。,I'll teach you how to drive a car.
332776,cmn,威尼斯的圣马可广场在夏季总是挤满了游客。,St Mark's Square in Venice is always swarming with tourists in the summer.
332777,cmn,我们必须保持家庭传统。,We must keep up the family traditions.
332778,cmn,他能游得很快。,He can swim very fast.
332779,cmn,一个神圣的仪式在庄严的庙宇中举行。,A sacred ritual took place in the magnificent temple.
332780,cmn,我厌倦了我的工作。,I am tired of my work.
332781,cmn,你们周日送货吗？,Do you deliver on Sundays?
332782,cmn,我想再来一杯啤酒。,I feel like another beer.
332783,cmn,他可能迷路了。,He may have lost his way.
332784,cmn,他出卖了我。,He sold me down the river.
332785,cmn,天冷得足以让湖结冰。,The weather was so cold that the lake froze over.
332786,cmn,我不知道，也不想知道。,"I don't know, nor do I care."
332787,cmn,去年她离开了日本。,She was out of Japan last year.
332788,cmn,这意味着其他人只能从听你说的话来了解你和喜欢你。,This means that others can only come to know you and like you by listening to what you say.
332789,cmn,今晚我将在朋友家过夜。,I will put up at my friend's tonight.
332790,cmn,我需要购买新的镜架。,I need to buy new spectacle frames.
332791,cmn,我弟弟手里拿着一个摄像机。,My brother is holding a camera in his hand.
332792,cmn,我们在这里下车吧。,Let's get off here.
332793,cmn,"Kate, 坐吧。","Sit down, Kate."
332794,cmn,我妹妹21岁，是个大学生。,My sister is twenty-one years old and a college student.
332795,cmn,你会发现难以满足她。,You'll find it difficult to meet her requirements.
332796,cmn,除非我死了！,Over my dead body.
332797,cmn,我尊敬长辈。,I respect elderly people.
332798,cmn,有什么比失明更不幸的呢？,What greater misfortune is there than to go blind?
332799,cmn,他们的合同在这个月底到期。,Their contract is to run out at the end of this month.
332800,cmn,帮我一下。,Help me.
332801,cmn,爱都是嫉妒的。,There's no love without jealousy.
332802,cmn,仅三分之一的成员出席了会议。,Only one third of the members turned up at the meeting.
332803,cmn,让我看看那些照片。,Let me have a look at those photos.
332804,cmn,厕所冲水不正常。,The toilet doesn't flush properly.
332805,cmn,我们的孩子喜欢狗，但我更喜欢猫。,"Our children like dogs, but I prefer cats."
332806,cmn,我欠她10美元。,I owe ten dollars to her.
332807,cmn,我们必须考虑到他很年轻。,We must take into account the fact that he is young.
332809,cmn,我挑不出他的毛病。,I can't find fault with him.
