4757243,cmn,汤姆一个月来这里三四次。,Tom comes here three or four times a month.
4757244,cmn,汤姆把椅子拿到了下个房间。,Tom carried the chairs to the next room.
4757245,cmn,汤姆今天不舒服所以没来上班。,Tom can't come to work today because he doesn't feel well.
4757246,cmn,汤姆是我认识的人当中游泳最快的。,Tom can swim faster than anyone else I know.
4757247,cmn,汤姆不敢再到这里露面。,Tom wouldn't dare show his face around here again.
4757248,cmn,汤姆不让任何人进房间。,Tom wouldn't let anyone else in the room.
4757249,cmn,汤姆给玛丽写了封长信，可是没有寄给她。,"Tom wrote Mary a long letter, but he didn't send it to her."
4757251,cmn,汤姆拧干毛巾挂起来晾干。,Tom wrung out the towel and hung it up to dry.
4757252,cmn,汤姆所言不符时局。,What Tom said doesn't apply in this situation.
4757253,cmn,觉得自己对别人而言就是个负担，没有人会爱上我，最好死了算了，因为那样我就不会伤害任何人了，可是话说回来，我想活下去，证明给别人看我很坚强。,"I feel that I'm a burden to everyone, that no one will ever love me, that I'm better off dead, because that way I wouldn't hurt anyone. However, on the other hand, I want to keep living and show everyone that I'm strong."
4757571,cmn,汤姆人在心不在。,"Tom was there physically, but not mentally."
4757572,cmn,因为没人有兴趣听，所以我闭上嘴。,"Since no one was interested to listen to me, I just kept quiet."
4757573,cmn,要是你不在听广播的话，就关掉它。,"If you're not listening to the radio, turn it off."
4757575,cmn,这种天气下最好待在家里不要外出。,"In this kind of weather, it's best to stay home and not go outside."
4757577,cmn,会不会只有我一个人去聚会？,Will I be the only one going to the party?
4757578,cmn,他就是我谈论过得那个人。,He is the man we were talking about.
4757579,cmn,汤姆昨天来我家吃晚饭。,Tom came over to my house for dinner yesterday.
4757580,cmn,汤姆今天来得比往常要早一些。,Tom came a little earlier today than he usually does.
4757587,cmn,汤姆买了一双黑色皮鞋。,Tom bought a pair of black leather shoes.
4757589,cmn,你打算参加汤姆和玛丽的婚礼吗？,Are you planning to be at Tom and Mary's wedding?
4757591,cmn,他执意不惜一切代价获得成功。,He is determined to succeed at any price.
4757592,cmn,彩虹有七种颜色。,A rainbow has seven colors.
4757594,cmn,要是我说“不”呢？,"And what if I say ""no""?"
4757596,cmn,汤姆正给他的好友写信。,Tom is writing a letter to his best friend.
4757598,cmn,即使是弯树也能遮阴。,Even crooked tree gives shade.
4757599,cmn,去找尊重你的人。,Find someone who respects you.
4757600,cmn,他不情愿地启动引擎开车走了。,"Reluctantly, he started the engine and drove off."
4757604,cmn,我的问题遭到了冷寂的沉默。,My questions were met with a frosty silence.
4757606,cmn,她从事律师职业多年。,She practised as a barrister for many years.
4757607,cmn,你还信奉你的宗教吗？,Do you still practise your religion?
4757608,cmn,他被禁止行医。,He was banned from practising medicine.
4757610,cmn,这些天他们很少看电视。,They seldom watch television these days.
4757613,cmn,汤姆对结果不满。,Tom was unsatisfied with the results.
4757616,cmn,汤姆并不是玛丽说得那样英俊。,Tom wasn't as handsome as Mary said he was.
4757618,cmn,汤姆小声对玛丽说了什么，玛丽笑了。,Tom whispered something to Mary and she smiled.
4757620,cmn,因为家里钱不够所以汤姆没能念大学。,Tom couldn't go to college because his family didn't have enough money.
4757622,cmn,你已经尽力了。,You've done what you needed to do.
4757623,cmn,我不需要任何帮助。,I won't need any help.
4757626,cmn,每次他来这里点一样的菜。,"Every time he comes here, he orders the same dish."
4757640,cmn,他永远发现不了真相。,He never found out the truth.
4757646,cmn,我们知道他是个勇敢的人。,We know him to be a brave man.
4757648,cmn,我记不清奶奶的脸。,I don't remember my grandmother's face accurately.
4757654,cmn,我想他会很快回来的。,I reckon he will be back soon.
4757660,cmn,我想让你给汤姆带个信。,I want you to bring Tom a letter.
4757661,cmn,不要这么恶心。,Don't be so disgusting.
4757664,cmn,我不擅长游泳。,I am not a good swimmer.
4757665,cmn,你熟悉这个领域吗？,Is that an area you are familiar with?
4757667,cmn,连小孩儿都会做。,Even a child could do it.
4757668,cmn,你在读哪本书？,Which book are you reading?
4757669,cmn,玛丽是班里面长得最漂亮的女孩。,Mary is the prettiest girl in class.
4757679,cmn,因为下雨了，所以我们就待在家里面。,We are staying at home because it's raining.
4757681,cmn,我爸爸走路。,My father walks.
4757682,cmn,我能坐这里吗？,Can I sit here?
4757687,cmn,那个女孩因为长得漂亮所以很自大。,That girl is arrogant because of her beauty.
4757693,cmn,想要被爱就得去爱。,Love if you want to be loved!
4757702,cmn,他消失了，不留一丝踪迹。,He disappeared without a trace.
4757708,cmn,我想知道汤姆还要别的什么。,I wonder what else Tom wants.
4757718,cmn,我的钥匙就是在这附近丢失的。,I lost my key about here.
4757723,cmn,他是个独立思考者。,He is an independent thinker.
4757730,cmn,我泡了个澡身体暖和起来了。,I warmed myself in the bath.
4757754,cmn,真的令人丧气。,It was truly depressing.
4759784,cmn,你不是日本人。,You aren't Japanese.
4759787,cmn,他的薪水高。,His salary is high.
4759956,cmn,蛋糕很美味。,The cake is delicious.
4759957,cmn,抱抱汤姆！,Hug Tom.
4759962,cmn,我问了汤姆在读什么。,I asked Tom what he was reading.
4759969,cmn,我准备好了承担后果。,I'm prepared to accept the consequences.
4759971,cmn,神平等造人而人心各异。,God created all men equal but men think it differently.
4759972,cmn,我生活在卡塔尔。,I live in Qatar.
4759973,cmn,汤姆什么都记不住。,Tom can't remember anything.
4759974,cmn,我爱我的妻子。,I love my wife.
4759976,cmn,约翰是个好朋友。,John is a good friend.
4759978,cmn,汤姆亲了玛丽脸颊。,Tom kissed Mary on the cheek.
4759979,cmn,除了雨天我每天都散步。,I take a walk every day except when it rains.
4759980,cmn,我发誓我看到了外星人。,"I swear, I saw an alien!"
4759986,cmn,他被妻子诬陷了。,He was framed by his wife.
4759987,cmn,我们在天上的父，愿人都尊你的命为圣。愿你的国降临。愿你的旨意行在地上如同行在天上。我们日用的饮食，今日赐给我们，免我们的债，如同我们免了人的债，不叫我们遇见试探，救我们脱离凶恶。,"Our Father who art in heaven, hallowed be thy name. Thy kingdom come. Thy will be done, on earth as it is in heaven. Give us this day our daily bread, and forgive us our trespasses, as we forgive those who trespass against us, and lead us not into temptation, but deliver us from evil."
4759989,cmn,当心它。,Be careful with it.
4759990,cmn,许多人嫉妒汤姆的成功。,Many people envy Tom's success.
4759991,cmn,他是我新交的朋友。,He's my new friend.
4759992,cmn,汤姆埋怨玛丽从来不帮他。,Tom complained that Mary never helped him.
4759993,cmn,带我向你家人问好。,Please say hello to your family.
4759994,cmn,我打心底里感激你。,I thank you from the bottom of my heart.
4759995,cmn,以后打算干什么？,What would you like to do in the future?
4759996,cmn,短语是句法单位。,Phrases are syntactical units.
4760000,cmn,不言而喻。,That goes without saying.
4760001,cmn,我不是有意要保密的。,I didn't mean to keep it secret.
4760005,cmn,报纸看完后借我看下。,Let me read the paper when you have finished with it.
4760006,cmn,你的运动鞋太脏了，进来前脱掉。,Your sneakers are dirty; take them off before you come in.
4760007,cmn,以防下雨你最好带把伞。,You had better take an umbrella with you in case it rains.
4760008,cmn,我真的好忙。,I'm really busy.
4760009,cmn,吃吧，喝吧。,Drink and eat.
4760010,cmn,他坐在一张空桌旁。,He's sitting at an empty table.
4760012,cmn,要是我坐了那架飞机的话，我现在早就死了。,"If I had taken that plane, I would be dead now."
4760014,cmn,我还有个姐姐。,I still have another sister.
4760015,cmn,汤姆老是发牢骚。,Tom complains all the time.
4760018,cmn,他受不了咖啡的苦味。,He couldn't stand the bitterness of the coffee.
4760026,cmn,真的不敢相信你在吃医生叮嘱不要食用的东西。,I can't believe you are eating something the doctor has told you repeatedly you shouldn't eat.
4760027,cmn,汤姆是不是麻烦事很多？,Is Tom in a lot of trouble?
4760029,cmn,汤姆已经对学法语不感兴趣了。,Tom has lost his interest in studying French.
4760032,cmn,我从来不后悔帮过他。,I never regretted having helped him.
4760036,cmn,我们爱自己的母亲，几乎不无从知晓，无从感受，就像是活着的本能。,"We love our mother almost without knowing it, without feeling it, as it is as natural as to live."
4760043,cmn,咱们去吃饭吧。,Let's go ahead and eat.
4760045,cmn,我在电梯里面闻到烟味。,I smell smoke in the elevator.
4760048,cmn,有时他是白痴。,He's an idiot sometimes.
4760051,cmn,她会永远活在我们的记忆里面。,She will forever live on in our memories.
4760054,cmn,我永远不会忘记那天我第一次与他见面。,I will never forget the day when I first met him.
4760059,cmn,跟往常一样，他来迟了。,He was late as usual.
4760063,cmn,汤姆早上去过那里。,Tom was there this morning.
4760069,cmn,早睡早起身体棒棒。,To keep early hours makes you healthy.
4760079,cmn,茶点过后我们接着开会。,We will continue the meeting after some light refreshments.
4760083,cmn,探险家们在洞穴里发现了骸骨。,The explorers discovered a skeleton in the cave.
4760086,cmn,你太谦虚了。,You are much too modest.
4760088,cmn,我保证我会来。,I promise that I'll come.
4760089,cmn,我希望能跟你走。,I wish I could go with you.
4760090,cmn,她忙着照料孩子。,She is busy with the care of her children.
4760091,cmn,汤姆会保密。,Tom can keep a secret.
4760092,cmn,我们尽力而为。,We're doing the best we can.
4760093,cmn,告诉我怎么玩游戏。,Tell me how to play the game.
4760111,cmn,自那以后他便过起了艰难的生活。,After that his life got even tougher.
4760118,cmn,是警察，也许我们应该让道。,"It's the police, perhaps we should get out of their way."
4760126,cmn,人人讨厌自作聪明的人。,Everyone hates know-it-alls.
4760129,cmn,十岁时他就成了孤儿。,He became an orphan when he was ten.
4760133,cmn,我感觉有滴雨落在头上。,I felt a drop of rain on my head.
4760138,cmn,要是你有架时光机，你想去哪儿？,"If you had a time machine, where would you go?"
4760142,cmn,你法语说得好吗？,Can you speak French well?
4760145,cmn,为什么我们在这上面浪费时间？,Why are we wasting time with this?
4760156,cmn,我没什么可隐藏。,I had nothing to hide.
4760159,cmn,她让我母亲照顾孩子。,She had my mother take care of the baby.
4760160,cmn,汤姆在晚会玩的很开心。,Tom enjoyed himself at the party.
4760161,cmn,我跟不上你的逻辑。,I cannot follow your logic.
4760165,cmn,他们在相册里面加了些图片。,They add pictures to their album.
4760166,cmn,她没怀孕。,She isn't pregnant.
4760167,cmn,这是我的。,This is mine.
4760169,cmn,我被蚊子叮了。,I was bitten by a mosquito.
4760170,cmn,爱很自私。,Love is selfish.
4760172,cmn,你没受到邀请。,You aren't invited.
4760174,cmn,她在他的背上戳了一下。,She stabbed him in the back.
4760176,cmn,他们很快就聊起来了。,They fell into the conversation immediately.
4760178,cmn,你鬼点子真多。,You're very resourceful.
4760180,cmn,被爱不一定是幸福，去爱才真的幸福。,"Happiness is not to be loved, but to love."
4760182,cmn,到了多少岁之后 ，我才能变得不会轻易地被某些东西伤害， 沮丧 ，旁徨失措呢。,"At what age will I be able to withstand what now hurts me so easily, makes me disheartened and anxious?"
4761333,cmn,这是我的照相机。,This is my camera.
4761379,cmn,我的父亲是个好人。,My father is a good person.
4761381,cmn,你们在写什么？,What are you writing?
4761386,cmn,太贵了吧！,It's too expensive!
4761391,cmn,我们喝了一点水。,We drank a little.
4761392,cmn,要下雨了.,It's about to rain.
4761402,cmn,可是太贵了！,But it's too expensive!
4761408,cmn,我们知道她住在城里。,We know she lives in the city.
4761425,cmn,我的父母是从中国来的。,My parents are from China.
4761428,cmn,别听她的。,Don't listen to her.
4761437,cmn,他有长头发。,He has long hair.
4761438,cmn,怎么说：‘肺’？,"How do you say ""lung""?"
4761445,cmn,这就是真爱。,This is true love.
4761451,cmn,不，我不懂。,"No, I don't understand."
4761463,cmn,同学们都在学英文。,The students are all learning English.
4761482,cmn,别碰我。,Don't touch me.
4761589,cmn,我对東方陶瓷有兴趣。,I'm interested in oriental pottery.
4761615,cmn,你怎么知道？,How do you know?
4761644,cmn,斯科特先用一块手表换了一本书，再把书换成了钱。,"Scott traded a watch for a book, and then traded the book for money."
4761839,cmn,他们的妈妈给他们打电话。,Their mother calls them.
4761840,cmn,我得写书。,I must write books.
4761846,cmn,这是一条很大的狗。,This is a big dog.
4761847,cmn,你得吃水果。,You must eat fruits.
4761848,cmn,茱莉雅唱歌。,Julia sings.
4761851,cmn,她的妈妈给她打电话。,Her mother calls her.
4761852,cmn,我们今天有很多饭。,Today we have a lot of food.
4761853,cmn,四在日本是一个不幸的数字。,The number 4 is considered an unlucky number in Japan.
4761855,cmn,他有红色的花。,He has red flowers.
4761857,cmn,我没有吉他。,I don't have a guitar.
4761858,cmn,树在哪里？,Where is the tree?
4762200,cmn,我刚刚被蚊子咬了。,I just got bitten by a mosquito.
4762201,cmn,我不是故意吓唬你的。,I didn't mean to spook you.
4762203,cmn,汤姆和玛丽可以互相学习很多。,Tom and Mary could learn a lot from each other.
4762207,cmn,你在搞什么鬼。,What the devil are you doing?
4762209,cmn,汤姆不必知道我要去哪。,Tom doesn't need to know where I'm going.
4762211,cmn,这是好酒。,This wine tastes good.
4762212,cmn,你扫完以后，我会拖地。,"When you're done sweeping, I'll mop."
4762213,cmn,你最喜欢哪一种酸奶。,What sort of yogurt do you like best?
4762217,cmn,大家都在另外的房里等着。,Everyone is waiting in the other room.
4762218,cmn,我有一支圆珠笔，可是我还想再要一支。,"I have a ball-point pen, but I want another."
4762220,cmn,汤姆掉进了冰冷的河水里。,Tom fell into the ice-cold water of the river.
4762239,cmn,我不知道在哪里开始好。,I don't know where I'd begin.
4762280,cmn,有谁想杀我？,Who would want to kill me?
4762288,cmn,汤姆真的不能读或写字吗？,Is it true that Tom can't read or write?
4763257,cmn,读书的那个男孩子是约翰。,The boy reading a book is John.
4763858,cmn,我们看不见他们。,We can't see them.
4763862,cmn,我们怕死吗？,Are we afraid of dying?
4763872,cmn,这只狗挑了。,This dog jumped.
4763882,cmn,狮子，狼，大象，马，这些都是动物。,"Lions, wolves, elephants, and horses are all animals."
4763883,cmn,把剑给我。,Give me the sword.
4763885,cmn,我们找到她了。,We've found her.
4763886,cmn,把它吃掉。,Eat it.
4763887,cmn,吃掉它。,Eat it.
4764518,cmn,她有一只狗和六只猫。,She has a dog and six cats.
4764528,cmn,你在哪儿看到了她？,Where did you see her?
4764531,cmn,这栋楼里面有中央暖气系统吗？,Is there central heating in this building?
4764533,cmn,我大学里的第一天相当没意思。,My first day in the university was rather boring.
4764534,cmn,我不是小孩子，但有时你跟我说话就好像我是小孩子一样。,"I'm not a child, but sometimes you talk to me as if I were a child."
4764540,cmn,那是新学校什么时候开学？,When will that new school open?
4764552,cmn,她长得像她姑姑。,She resembles her aunt.
4764553,cmn,叉子从桌上掉了下来。,A fork fell off the table.
4764557,cmn,娜塔莎在俄罗斯是一个常见的名字吗？,Is Natasha a common name in Russia?
4764559,cmn,“怎么了？” “我找不到我的钥匙了。” “什么钥匙？” “我的自行车钥匙。”,"What's the matter? ""I can't find my keys."" ""Which ones?"" ""My bicycle ones."""
4764561,cmn,对不起，我走神了。,"Sorry, I zoned out."
4764565,cmn,我感觉还不是那么饿。,I'm not feeling that hungry yet.
4764568,cmn,你定时间我就到那里。,Just name a time and I'll be there.
4764569,cmn,汤姆名义上市公司的领导。他儿子做所有重大决策。,Tom is the head of the company in name only. His son makes all the important decisions.
4764571,cmn,汤姆名义上是基督徒。他从来不去做礼拜。,Tom is a Christian in name only. He never goes to church.
4764573,cmn,汤姆告诉我他丢了课本。,Tom told me that he had lost his textbook.
4764574,cmn,汤姆告诉我他明天不来上学。,Tom told me that he won't come to school tomorrow.
4764575,cmn,汤姆告诉我他想当医生。,Tom told me that he'd like to become a doctor.
4764577,cmn,汤姆告诉我他父亲去世了。,Tom told me that his father had passed away.
4764578,cmn,汤姆告诉我今天上午他和玛丽要搬到波士顿。,Tom told us this morning that he and Mary were moving to Boston.
4764580,cmn,汤姆掏出钥匙开了门。,Tom took out his key and opened the door.
4764582,cmn,汤姆本该往左转却往右转了。,Tom turned right when he should've turned left.
4764583,cmn,汤姆想要玛丽的电话号码但是被拒绝了。,"Tom wanted Mary's phone number, but she refused to give it to him."
4764586,cmn,女人薄情善变。,A woman is ever fickle and changeable.
4764587,cmn,我觉得他们不会来了。,I don't think they're coming.
4764590,cmn,约瑟夫会说五门语言“我爱你”。,Joseph can say 'I love you' in five languages.
4764593,cmn,我是个有决心、有条理、有责任的人。,"I'm a determined, organized, and responsible person."
4764599,cmn,他靠什么维持生活？,What does he do for a living?
4764601,cmn,他的薪酬很高。,His salary is high.
4764602,cmn,就算我富有，我也不会给他钱。,"Even if I were rich, I wouldn't give him money."
4764604,cmn,你烦到我了！,You're annoying me!
4764610,cmn,我儿子不听我话。,My son doesn't obey me.
4764622,cmn,我要去换衣服。,I'm going to change my clothes.
4764627,cmn,玛丽和汤姆从8年级开始就相爱了。,Mary and Tom have been in love since the eighth grade.
4764630,cmn,我觉得你在撒谎。,I think you're lying.
4764632,cmn,只要你开心就行了。,I don't care as long as you are happy.
4764634,cmn,它现在归我了。,It belongs to me now.
4764635,cmn,约翰·道尔顿是原子学说的创始人,John Dalton was the creator of the atomic theory.
4764636,cmn,我不确定。,I'm not sure.
4764637,cmn,我会开车。,I can drive a car.
4764638,cmn,周日我去做礼拜。,I go to church on Sunday.
4764639,cmn,伦敦是个大城市，游客必须乘公交或地铁才能出行。,London is such a large city that visitors must use buses and the underground railway to get about.
4764640,cmn,天开始下雨了。,It started raining.
4764641,cmn,汤姆得保护自己。,Tom has to protect himself.
4764642,cmn,首相解散了国会。,The prime minister dissolved the Diet.
4764643,cmn,火车每站都停。,The train stops at every station.
4764644,cmn,法国大革命1789年开始。,The French Revolution began in 1789.
4764645,cmn,谈判没有成功。,The treaty was not a success.
4764646,cmn,你真的要试着那样做吗？,Is it true you're trying to do that?
4764647,cmn,谁写了这个故事？,Who wrote this story?
4764648,cmn,我无法想象没有他的生活。,I can't even imagine my life without him.
4764649,cmn,请小心不要受伤了。,Please be careful not to get hurt.
4764650,cmn,你喝多了。,You're way too drunk.
4764651,cmn,事故过后，汤姆觉得停止滑冰了。,"After the accident, Tom decided to stop skating."
4764652,cmn,我没法集中注意力。你介意关掉电视吗?,I can't concentrate. Do you mind turning off the TV?
4764653,cmn,自从我开始学汉语以来已经有两年了。,It's been two years since I started learning Chinese.
4764654,cmn,汤姆过去很保守。,Tom was conservative.
4764655,cmn,她以前是第一夫人。,She was the First Lady.
4764656,cmn,她是怎么抚养孩子的？,How does she bring up her children?
4764657,cmn,你看起来像一个聪明人。,You seem like a very smart person.
4764658,cmn,汤姆想去还欠的钱。,Tom wants to pay back the money he owes.
4764659,cmn,我家很远。,My home is far away.
4764660,cmn,汤姆会在几天后后到达那里。,Tom will be there for a few days.
4764661,cmn,汤姆会在下周一从波士顿回来。,Tom will come back from Boston next Monday.
4764662,cmn,他是个老练的侦查员。,He's a seasoned investigator.
4764663,cmn,你是我见过的最漂亮的女孩。,You are the most beautiful girl I have ever seen.
4764664,cmn,汤姆昨天用刀切到自己了。,Tom cut himself with his knife yesterday.
4764665,cmn,汤姆不再是俱乐部的成员了。,Tom is no longer a member of this club.
4764666,cmn,你相信死后永生吗？,Do you believe in eternal life after death?
4764667,cmn,周日我休息。,I rest on Sunday.
4764668,cmn,对意外死亡结论作出了调查。,The inquest returned a verdict of accidental death.
4764864,cmn,别那么趾高气扬，汤姆。,"Get off your high horse, Tom."
4764877,cmn,她给我打了一个看不懂的手势。,She gave me a hand gesture I didn't understand.
4764879,cmn,她不是她看起来的那样。,She is different from how she looks.
4765407,cmn,我既不抽烟也不喝酒。,I don't drink or smoke.
4765413,cmn,他有二十个孩子。,He has twenty children.
4765415,cmn,她去过三次法国。,She has been to France three times.
4765438,cmn,当我离开购物中心，车子不在我停的地方。,"When I left the shopping center, the car wasn't where I had left it."
4765458,cmn,我们用了一整天打扑克。,We played poker the entire day.
4768177,cmn,汤姆真的是个文盲吗？,Is Tom an illiteracy?
4768190,cmn,她会读中文。,She reads Chinese.
4768198,cmn,这个酒很好喝。,This wine tastes good.
4768211,cmn,他头发长长的。,He had long hair.
4770712,cmn,他非常喜欢科幻小说。,He's very fond of science fiction.
4773192,cmn,我才不管别人怎么想我。,I don't give a damn what people think about me.
4773193,cmn,你们疯了吧,You guys looked mad.
4773196,cmn,他们在吃三明治。,They are eating sandwiches.
4779067,cmn,她的英语比法语说得好。,Her English is better than her French.
4789468,cmn,Tom 最喜欢我。,Tom likes me the most.
4789606,cmn,你确定要我什么都不说？,Are you sure you don't want me to say anything?
4789607,cmn,汤姆吓得说不出话。,Tom was too scared to say anything.
4789611,cmn,他太年轻，无法胜任这项工作。,He is too young to undertake this work.
4789624,cmn,我对你从不隐瞒。,I never conceal with you.
4789627,cmn,我信过你。,I believe you.
4789637,cmn,我喜欢游泳，但我不想在这里游。,"I like swimming, but I don't like to swim here."
4789640,cmn,这是个好地方，但我不想住在这儿。,"This is a nice place, but i don't want to live here."
4789647,cmn,很多例句用到“汤姆”和“麦克”，这很奇怪。,"There are so many example sentences using ""Tom"" and ""Mike"". It's very strange."
4789656,cmn,我不知道这个用日语该怎么说。,I don't know how to say this in Japanses
4789664,cmn,现在道歉也迟了。,It's too late to apologize.
4789686,cmn,那是谁？,Who is that?
4789689,cmn,没有人知道她在哪儿。,Nobody knows where she is.
4789929,cmn,我承认，没有他，我未来十年的生活将会是空虚的、没有目标的。,"I admit that if it weren't for him, the next ten years of my life would have been empty and devoid of purpose."
4794091,cmn,我正在學習如何駕駛。,I'm learning how to drive.
4794529,cmn,湯姆沒有告訴我他的祕密。,Tom didn't tell me his secret.
4794532,cmn,湯姆捐獻了很多錢給這間醫院。,Tom has contributed a lot of money to this hospital.
4794541,cmn,我真的非常期待暑假。,I'm really looking forward to summer vacation.
4794567,cmn,理所當然，修理費用比15元還要多更多，但是我非常感激他們找到了解決的辦法。,"The repairs cost a lot more than 15 dollars, of course, but I am grateful to them for finding a solution."
4794598,cmn,過去兩年以來湯姆都在偷錢，而且這段時間裡瑪莉都知道。,"Tom was stealing money for the last two years, and Mary knew it all the time."
4794614,cmn,湯姆不喜歡這個主意。,Tom didn't like the idea.
4794617,cmn,湯姆沒有還我錢。,Tom didn't give me back my money.
4794619,cmn,湯姆沒有把錢還給我。,Tom didn't give me back my money.
4794624,cmn,湯姆沒有讓他的孩子們去瑪莉的派對。,Tom didn't let his children go to Mary's party.
4794627,cmn,湯姆昨天沒有出現在派對上。,Tom didn't show up at the party yesterday.
4794629,cmn,湯姆沒有告訴我她的名字。,Tom didn't tell me her name.
4794637,cmn,湯姆沒有告訴我實話。,Tom didn't tell me the truth.
4794644,cmn,湯姆並沒有試著要隱瞞實情。,Tom didn't try to hide the truth.
4794656,cmn,湯姆什麼時候被開除的?,When was Tom fired?
4794659,cmn,湯姆什麼時候被解雇的?,When was Tom fired?
4794664,cmn,你曾經被開除過嗎?,Have you been fired?
4794669,cmn,湯姆應該要被開除。,Tom should be fired.
4794676,cmn,他們全部都應該被開除。,They should all be fired.
4794681,cmn,湯姆試著用滅火器把火撲滅。,Tom used a fire extinguisher to try and put the fire out.
4794689,cmn,湯姆最近找到了一份好工作。,Tom recently found a good job.
4794764,cmn,你們那時候看起來在生氣。,You guys looked mad.
4795918,cmn,隨著汽車的增加，空氣也跟著變糟。,"With the increase of cars, the air pollution has gotten worse."
4795923,cmn,能不能請你告訴我Wi-Fi的密碼呢?,Could you tell me the Wi-Fi password?
4795925,cmn,這輛汽車是誰的?,Whose car is this?
4795926,cmn,這台汽車是誰的?,Whose car is this?
4795947,cmn,我不想吃。,I don't want to eat.
4795953,cmn,很多人住在我們的附近。,There are many people living near us.
4797629,cmn,一位妇女带了一张旧照片给摄影师，照片上是她过世的丈夫，她的丈夫戴着一顶帽子。,"A woman brought an old picture of her dead husband, wearing a hat, to the photographer."
4797633,cmn,我的駕駛教練說我應該更有耐心一點。,My driving instructor says I should be more patient.
4797634,cmn,一個女人帶了一張她去世的丈夫的舊照片給攝影師，照片中她的丈夫戴著一頂帽子。,"A woman brought an old picture of her dead husband, wearing a hat, to the photographer."
4797647,cmn,这个警察跟踪他到了巴黎。,The police followed him to Paris.
4797648,cmn,他们在讨论谁？,Who were they talking about?
4797661,cmn,我必须要换衣服，因为我现在穿的衣服不适合这个环境。,I had to change clothes because what I was wearing wasn't appropriate for the situation.
4797670,cmn,她在车子里睡觉。,She slept in the car.
4799110,cmn,汤姆没有感受到玛丽的热情。,Tom doesn't share Mary's enthusiasm.
4799111,cmn,我不想承担这样一个风险。,I don't want to take such a risk.
4805724,cmn,瑪莉不喜歡跟湯姆一樣吝嗇的男人。,Mary doesn't like men who are stingy like Tom.
4805729,cmn,你可以告訴我如何到火車站嗎?,Can you tell me how to get to the train station?
4805731,cmn,你可以告訴我要怎麼去火車站嗎?,Can you tell me how to get to the train station?
4805737,cmn,湯姆被卡車撞到而且當場死亡。,Tom was hit by a truck and died instantly.
4805740,cmn,瑪莉有很多朋友。,Mary has many friends.
4805775,cmn,湯姆有很多朋友住在波士頓。,Tom has many friends living in Boston.
4805778,cmn,湯姆已經下定決心要去波士頓唸書。,Tom has made up his mind to go to Boston to study.
4805780,cmn,湯姆最近變瘦了。,Tom has lost weight recently.
4805785,cmn,湯姆已經失去學習法語的興趣。,Tom has lost interest in studying French.
4805789,cmn,湯姆弄丟了他的鑰匙。,Tom has lost his keys.
4805791,cmn,湯姆遺失了他的鑰匙。,Tom has lost his keys.
4805794,cmn,湯姆剛從郵局回來。,Tom has just returned from the post office.
4805795,cmn,湯姆有他自己的房間。,Tom has his own bedroom.
4809347,cmn,你後悔跟我結婚嗎?,Do you regret marrying me?
4809348,cmn,我需要一個會說法語的助理。,I need an assistant who speaks French.
